4.92481770758314,4.93721603488049,4.94939321926696,4.94782948888417,4.95832848058671,4.9372857596113,4.90782216268924,4.9015205270827,4.89372774566906,4.90578860172849,4.8912674799577,4.87934864728474,4.85165010981154,4.86444409569073,4.85853198575769,4.85914886736959,4.84421647120762,4.85143956238804,4.8236463876821,4.83289734517937,4.8360697713356,4.83101331247615,4.83174555058862,4.86374839069882,4.88162343339292,4.89401301004218,4.87893797711433,4.84842398901081,4.8593941108479,4.86009479064307,4.87918786919697,4.90033793140208,4.88758447774279,4.87643684652066,4.84970112228229,4.86471804853202,4.87414344883846,4.8998817280995,4.88468882817534,4.86679343220936,4.86287273193305,4.87821262827775,4.8892113927384,4.93751160552547,4.96072646470932,4.96475900422791,4.97141050236846,4.97445730033062,4.95529303748392,4.95093659241267,4.94556276794452,4.95205101414556,4.96378509512481,4.96322143909772,4.9372516462456,4.93387012251781,4.93886300956689,4.94448018806699,4.9236311639759,4.93089924510428,4.92481770758314
4.91790688959982,4.91300004342463,4.90079723815409,4.88427385900548,4.8960263607619,4.89065939083844,4.8766877477832,4.87526495446469,4.87364565713204,4.87476927921489,4.84782380538659,4.84026671084891,4.84034324296637,4.84905325503215,4.84697050545493,4.85159077401518,4.84586368069535,4.854904196645,4.83255105693666,4.83957999629027,4.84305189693381,4.84006778220127,4.84848836421907,4.88119120385534,4.89124882913804,4.91247013563919,4.91581556697617,4.92179481199936,4.94778024531104,4.93323104152106,4.95028650833402,4.96577414401411,4.95766822317704,4.94387906999491,4.93042311098645,4.95400197424469,4.96070424487674,4.9852022732605,4.9747376868118,4.95437110583045,4.94537954170864,4.94981574700954,4.95429712484944,4.99399406057419,5.00777102805297,5.01827894117335,5.02007420382576,4.99489428983499,4.97727879384139,4.97920222154901,4.96352722217399,4.95766184585522,4.94586088235977,4.93331650321724,4.93272539528016,4.92949209349027,4.93873745602708,4.94495357160765,4.93276778182574,4.93815029945785,4.91790688959982
4.84490383000369,4.82991633076709,4.80904065687286,4.79837439746802,4.81033939825984,4.81479580630044,4.81951745458876,4.80010325052619,4.79696619747457,4.77488477002813,4.75562042876231,4.74428427870022,4.74313741820404,4.74081329125439,4.74097277932162,4.72732705756088,4.71302570311598,4.72033558493018,4.71353260276581,4.72795251839349,4.72546188699975,4.72072910734787,4.72492432487208,4.73931796967275,4.72665772247222,4.73811184409699,4.75989896293029,4.78351174185056,4.80239584260478,4.78606170488616,4.80346366370919,4.81617372740484,4.82509745433748,4.85115435112662,4.8695031039782,4.87545264068211,4.87379718628955,4.88570578479173,4.88618246746194,4.87147856755531,4.86561686813254,4.86685705451993,4.87688821750568,4.87772065374229,4.88617102722963,4.90248370864712,4.90880725862909,4.88308124640523,4.87573856402773,4.89015060490775,4.89144668568894,4.88381041506933,4.8663526369809,4.85669798018816,4.85650094570186,4.8486879986424,4.85655493986341,4.87519410194942,4.8544781014393,4.85269927649216,4.84490383000369
4.81180340898275,4.81612937631418,4.82293840113423,4.81088555572063,4.81075663196764,4.78890100512778,4.80418430146361,4.78308934643842,4.76331947156258,4.73586972298587,4.7365370045791,4.72831859571078,4.75183392927099,4.74176546019404,4.72762247342055,4.70928520941923,4.69124903971411,4.68528556599607,4.67346135667802,4.68525690200326,4.67450100914817,4.67620089273132,4.68318831506038,4.69782461327864,4.67172551748024,4.66756663761504,4.68221193725932,4.68462842323407,4.69465434282973,4.70019535700251,4.72271069938165,4.73164376636036,4.7260120802617,4.76565839495314,4.78870050917832,4.78251045220856,4.77717811245418,4.76085322822124,4.76942267422963,4.77676607269868,4.79759483374282,4.78971369169339,4.80440398838489,4.82080611305538,4.83024675383989,4.84209158006928,4.84323735687008,4.81600756232555,4.8078137239202,4.83561863984063,4.84280348408147,4.84294581887135,4.84524476891245,4.84522460327647,4.83499901563498,4.83245334342512,4.82574577833829,4.84527305854099,4.81792235808251,4.8110010717284,4.81180340898275
4.70793807571153,4.70617155260671,4.72168638601357,4.70943118827232,4.71039102007196,4.70667076277176,4.7165521128082,4.70969767480148,4.7041278477414,4.6899939616649,4.70095917643165,4.69255274206253,4.71843085342108,4.70384230184854,4.69468218466744,4.69647879689777,4.66881856045143,4.66433463435113,4.65490065346995,4.65457517138652,4.6471542908686,4.62313561790439,4.65492326843189,4.66040439954829,4.66478627728228,4.66666682152113,4.66927612550613,4.67109109800542,4.6877690468239,4.69610441677471,4.70322495569908,4.71131467497636,4.70703704179222,4.72427805232116,4.73261678660629,4.71586577029643,4.72626750990113,4.69905682373066,4.70585390069164,4.703643376346,4.71362571396315,4.71986335110939,4.73069691836176,4.74407159931057,4.74829142512477,4.74222888140384,4.75794026665089,4.72525610108563,4.7334312737424,4.74610426813565,4.73946557293755,4.75373942001368,4.75832882288074,4.74245178790963,4.7297398437362,4.73475863510761,4.72940551961923,4.7144978307345,4.70447540193029,4.70410872181337,4.70793807571153
4.64858904995516,4.65056374054719,4.64302796600506,4.62174566157886,4.60592594250494,4.61079872290381,4.5946772750649,4.58952397035814,4.60178778003592,4.6003655463109,4.58887380867396,4.58422853886456,4.58402391355755,4.57218773538244,4.56535889871745,4.55923482466567,4.56351629085737,4.5587295223236,4.5339986163528,4.54871388576415,4.53431190499314,4.51620971084669,4.51865467153163,4.50045948281333,4.51202355953753,4.51614973476691,4.51606395503148,4.5129699180763,4.51956424412476,4.53083985947868,4.5311876890625,4.5322708167774,4.54125607323614,4.53726540959771,4.52164226625602,4.52011056332424,4.51697845127055,4.52222516969034,4.54029834620928,4.54570920392895,4.5373886968036,4.54810745770109,4.54455059672574,4.54479946557308,4.53422067069213,4.53583404750459,4.54253374341184,4.54576509059784,4.55989712912123,4.54599619103803,4.54551124019522,4.54625439191146,4.55255496687948,4.56085710979555,4.55774948909539,4.57599434935396,4.59258025991825,4.59070277322093,4.61112365161781,4.63543911887858,4.64858904995516
4.5984483545961,4.60991815084124,4.60353646650205,4.59368832024187,4.55237310704353,4.54503458960195,4.52914018192427,4.5323452644329,4.55162018952532,4.55166900448473,4.51904362314839,4.50865036143902,4.49505991303481,4.49276709337689,4.47986751152377,4.48341496386453,4.48584671868299,4.46450733984004,4.45955687786958,4.47765435774665,4.45470881982579,4.44121975194851,4.42973884955861,4.4297678013878,4.43253047409268,4.42811604885136,4.43774556037197,4.41028059251732,4.40921664058222,4.42727654608559,4.42457737680883,4.41176672414393,4.39596180702524,4.38390971757933,4.37384327445084,4.38992640478371,4.37900761603292,4.40070970671097,4.40089214891607,4.41665142556317,4.4061414730101,4.41404836115687,4.41644936584294,4.3957681308802,4.3890454626471,4.41266895848751,4.42438641850315,4.42939619531831,4.44118667532588,4.44774334304408,4.45393322365138,4.44874377235871,4.4807533720644,4.49627578439617,4.49418561023454,4.51366608384885,4.53920630307495,4.57094104763094,4.5750305403972,4.58683980356185,4.5984483545961
4.44194880184417,4.45169765903842,4.46581817174003,4.46431710223427,4.43586835130925,4.42378027240627,4.40733145549325,4.41279213139725,4.42549447152722,4.40969094872315,4.39334456608206,4.38436344871856,4.38389106804425,4.38785267447356,4.39144239373569,4.38184012675888,4.37892562889593,4.36913813809696,4.36267533488028,4.36660394976114,4.36458052586673,4.35281674665518,4.34571420323835,4.33851685511507,4.32207863097854,4.32400779449576,4.33031601407181,4.30679615100071,4.31227317772102,4.34809253061976,4.36458255234221,4.34930833710786,4.34966830884649,4.34175367187285,4.34901288171754,4.3372409128476,4.33566081390074,4.3278183266916,4.31734577908437,4.3146214613793,4.32511314130819,4.33039548479186,4.32575524600647,4.32436738561274,4.32526599438491,4.34360127142624,4.34541173909419,4.34293258034244,4.34794186720979,4.35577661981241,4.35175760584332,4.35340036219261,4.37302118230231,4.37606239492161,4.35754578523839,4.34507949595603,4.37724937721707,4.39353155947063,4.39827635252469,4.42087751951739,4.44194880184417
4.28712070887785,4.27991284642362,4.28531947088397,4.28605678286098,4.27852950401993,4.27181578890818,4.26182603095234,4.25321222915338,4.26954971597241,4.23872153631957,4.23654104038896,4.23668834606748,4.22077626269428,4.23484608713316,4.23391919868506,4.22870236640208,4.20868270108342,4.19563771396017,4.18245576104897,4.17786950658374,4.19684348715941,4.19946975741969,4.19188412372848,4.19552260852256,4.1893742284621,4.20264096422424,4.20821174735011,4.21111894255731,4.20493289044897,4.22337848095664,4.24370430022894,4.23081538545605,4.22791201211112,4.22382885889513,4.25454912137937,4.25222483840734,4.26630759349924,4.27456036071213,4.27001752822783,4.27697872022233,4.27921923926939,4.30431785050512,4.314314375075,4.31047807318925,4.31619895714751,4.31299776272781,4.31778792972494,4.31771255269811,4.30901275843218,4.29439386090658,4.28751066301047,4.2838167276636,4.28669489814204,4.29495611800734,4.29290571871446,4.26117815257886,4.26266239603793,4.28135637046754,4.27884212944476,4.28368047878624,4.28712070887785
4.10190088875359,4.09301632559679,4.10587660387674,4.1264031892198,4.10197310730624,4.09509429970359,4.09745243108972,4.11288036766227,4.11104851672075,4.09068471092555,4.09100171820357,4.09038735736271,4.07279945319366,4.08641521149287,4.09906788422961,4.07454981407456,4.05645498373499,4.05678139513962,4.06516470013537,4.04536643198596,4.06470692668147,4.06011556734771,4.05321728336371,4.0531707821324,4.04247980603888,4.04880322248188,4.06468768768497,4.07154560083451,4.0592617213331,4.08567893049253,4.0837383734127,4.07047199461091,4.04426089704457,4.03487223960556,4.04823007083244,4.05561189764647,4.03997838288293,4.02840789818422,4.01146734067266,4.018418963382,4.03761803645869,4.06435791268598,4.07858735966011,4.07088387360338,4.08097587655956,4.06428973162137,4.08787433705891,4.10732132176953,4.09280416325868,4.07788927783305,4.08567870765155,4.06927573293356,4.04999699417384,4.05464403226079,4.06547476945077,4.06244124562649,4.07136214932675,4.08375968741314,4.09929909188054,4.10919503327933,4.10190088875359
